Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,30.963401794433594,33.789740934789556,30.631819880255435,33.789740934789556,15133331
2008-02-12,30.410755157470703,32.100242031019086,30.158121306061588,31.894978231399218,10237627
2008-02-13,29.968650817871094,31.34234392195495,29.35285720972314,30.947604154988273,10395753
2008-02-14,32.5897331237793,32.92131505631441,30.631821576086594,30.631821576086594,12514003
2008-02-15,33.52130889892578,33.789732798531425,31.59497796923898,32.46340546118625,12080990
2008-02-18,33.33183288574219,34.27921047118772,33.04762110922874,34.27921047118772,6977153
2008-02-19,32.96867752075195,34.01079107528152,32.71604360729015,33.93184311117474,7226542
2008-02-20,32.147621154785156,32.66867905661935,31.784461339058954,32.65288903384847,5604999
2008-02-21,32.368682861328125,32.921318763924376,31.97394293090223,32.66868478013157,3874365
2008-02-22,31.958141326904297,32.16340515971803,30.963395777667454,31.29497762741307,2691220
2008-02-25,32.226566314697266,32.621306141517145,31.45287668245042,32.33709432284708,6270186
2008-02-26,32.352882385253906,32.81078012831887,32.19498646408665,32.52656832685799,7139423
2008-02-27,34.24763870239258,35.93712403355984,32.82657519350007,32.82657519350007,43223132
2008-02-28,35.21080780029297,35.479231790106525,34.105536075462375,34.579223957532626,35763847
2008-02-29,34.705535888671875,35.684491589303256,34.13711220866737,34.98974987027491,16477462
2008-03-03,33.25288772583008,34.35816131144272,32.87393794477458,33.18972978592091,10049153
2008-03-04,32.40024948120117,33.60025887988273,31.579191996966745,33.473943002800645,11485198
2008-03-05,33.00026321411133,33.158159169363515,31.61077752293149,32.558153254444626,8581053
2008-03-07,31.31076431274414,32.52656358513295,30.000227073145794,32.52656358513295,14251925
2008-03-10,31.199678421020508,31.4218526606538,29.406412301713733,31.35837461396641,11713659
2008-03-11,33.77054977416992,34.0879420864381,30.215756307257198,30.94575690351051,19665129
2008-03-12,32.91359329223633,34.91316543161178,32.596200957492755,34.690991227782185,12262350
2008-03-13,28.39076042175293,32.37403821605445,27.61314935680015,32.056645768934516,47000084
2008-03-14,30.342731475830078,30.469687619690802,28.597072659238624,29.184247515164127,35798540
2008-03-17,29.152494430541992,29.77140907755551,28.533579783528477,29.77140907755551,19211273
2008-03-18,29.406414031982422,29.977720790694253,28.628800918828958,29.10488952567965,12632937
2008-03-19,29.580976486206055,32.94533425109489,29.39054020693954,30.787065746711555,16449023
2008-03-24,29.86663246154785,30.691853570907345,29.21597760445152,30.691853570907345,11636914
2008-03-25,30.993364334106445,31.183798413357565,30.08879546218751,30.64423196013144,13232423
2008-03-26,30.802946090698242,31.548819255922318,30.46968356682248,30.787076036712648,11448313
2008-03-27,31.358366012573242,31.659890418428205,30.34271108679788,30.34271108679788,17425122
2008-03-28,31.421855926513672,31.659902393128984,30.596636928897983,31.501204031233744,11599511
2008-03-31,31.199678421020508,31.564680956269015,30.78706788887018,31.4218526606538,9914705
2008-04-01,31.26314926147461,31.70749979077217,30.86640887055949,31.421845417840657,6034588
2008-04-02,31.77099609375,32.691435621473744,31.421863487983128,31.421863487983128,6087024
2008-04-03,31.51706886291504,31.993157412387244,31.263154539372252,31.85033127803653,3883474
2008-04-04,31.358366012573242,31.723368447703987,30.75532150577189,31.723368447703987,5906537
2008-04-07,31.231426239013672,31.54881870334471,30.866423613559736,31.405992524886827,4088729
2008-04-08,30.437938690185547,31.24728973486253,30.21576444227254,31.183809533354566,5753811
2008-04-09,30.517290115356445,30.787072391346044,30.168157578834382,30.533160167462935,3776374
2008-04-10,31.120332717895508,31.342506974615386,30.358591794154478,30.469677846286896,7075297
2008-04-11,31.26314926147461,31.580541574206705,30.945756948742513,31.421845417840657,4012660
2008-04-15,31.739248275756836,31.897944474086522,30.533156737960237,31.07272338179018,6362785
2008-04-16,31.31076431274414,32.278811448961555,31.183806076258,32.05663722567921,4725794
2008-04-17,32.5168571472168,33.26272794041485,31.43772177579446,31.786854250877678,14831167
2008-04-21,33.040550231933594,33.61185687995053,32.691419946029335,33.008812289099346,7639361
2008-04-22,33.58012771606445,33.96100037369833,32.69143058813283,33.008823034524205,8814769
2008-04-23,33.61187744140625,34.00861811294267,33.16752875026783,33.64361755611153,5265604
2008-04-24,32.42164993286133,34.024482404755354,32.135997558742034,33.96100433855724,8801780
2008-04-25,32.69142150878906,33.151639997749655,32.24707091577685,33.00881386703149,4095990
2008-04-28,32.81838607788086,33.45317095851997,32.691429962735135,32.72316791529395,4708244
2008-04-29,33.278602600097656,33.595995020524455,32.85012412399453,33.00882033420794,6497143
2008-04-30,33.500770568847656,33.929251116891024,33.32620649237896,33.61185875610474,6331377
2008-05-02,33.80229187011719,34.75446886336505,33.73881168193706,34.00859602433909,5658418
2008-05-05,33.643611907958984,34.4370931178207,33.42143544723327,34.24665676647167,7642293
2008-05-06,33.35794448852539,34.02446930818831,33.1675103632322,33.373814537080165,5061166
2008-05-07,32.88186264038086,33.54838759572846,32.37403605043258,33.326213328097644,4303106
2008-05-08,32.48512268066406,32.81838516421257,32.29468851324719,32.627948844340516,3642073
2008-05-09,32.29469299316406,33.135782192288566,31.802734225629422,32.05664863653009,8621761
2008-05-12,32.29469299316406,32.53273734979803,31.580557770806664,32.29469299316406,4890395
2008-05-13,32.38990020751953,32.62794449943279,32.120117968157444,32.437510357375125,5056766
2008-05-14,32.43750762939453,32.61207385927428,31.739244862330224,31.739244862330224,2982486
2008-05-15,32.45338439941406,32.818384830931095,31.73925143582888,31.73925143582888,2646760
2008-05-16,32.70729064941406,32.80250879100126,32.310550186513055,32.69142275286184,4422288
2008-05-20,32.64381790161133,32.770776161808804,32.31055542821873,32.374035634545024,3464912
2008-05-21,32.850120544433594,33.326209123196115,31.897943386908548,31.897943386908548,3419088
2008-05-22,32.405784606933594,32.56448087181402,32.056654115670156,32.056654115670156,3558000
2008-05-23,31.866209030151367,32.65969013775377,31.73925291391709,32.21534157847853,4417028
2008-05-26,31.628156661987305,31.81859294040913,30.152280885354926,30.152280885354926,2605807
2008-05-27,30.675983428955078,32.02490113863431,30.533157278421218,31.675768635147104,3316550
2008-05-28,31.802734375,31.993168569728315,30.24750994621354,30.78707672662701,4505700
2008-05-29,32.32642364501953,32.69142620085849,31.39011648431088,32.135989494214634,11026212
2008-05-30,31.294898986816406,32.532730678969244,31.167942883626132,32.40577242332393,4023430
2008-06-02,29.961851119995117,31.73924946909661,29.51750045649223,31.104462499456055,4431595
2008-06-03,28.85098648071289,29.834901955672972,28.581201990224656,29.517509450371843,6240766
2008-06-04,27.9622745513916,29.025537677974416,27.78770832092137,28.724015363046593,5762089
2008-06-05,27.91466522216797,28.120971556016524,26.978358152646205,27.93053527130321,9721099
2008-06-06,27.613147735595703,28.77163139104053,27.21640719998895,27.771843949838406,6317089
2008-06-09,27.232276916503906,27.898801869096214,26.0261852726229,27.295754970928144,6500809
2008-06-10,27.04183578491211,27.26401216451238,26.42292109770147,26.978357741792642,6717902
2008-06-11,27.168798446655273,27.613146973285744,26.978362133839298,27.29575455356252,2586175
2008-06-12,27.359235763549805,27.51793199172077,26.026187877404745,26.81966901825958,3244212
2008-06-13,27.18466567993164,27.581406163456073,26.899011240321123,27.31162177367751,4248430
2008-06-16,28.1368408203125,28.565319220283452,27.32748986153884,27.422708001239517,4354615
2008-06-17,28.977930068969727,29.20010429594625,27.644882554655847,28.533581615016683,4736084
2008-06-18,28.94619369506836,29.58098066480835,28.88271564383087,28.88271564383087,5055019
2008-06-19,28.327281951904297,28.88271872630701,27.867063340747382,28.37489210975483,4221271
2008-06-20,27.676616668701172,28.676403780377516,27.311616357227642,28.56531560603977,3837789
2008-06-23,26.708572387695312,27.549663423636087,26.43879017622556,27.45444528622425,4516050
2008-06-24,25.883359909057617,27.10532164228524,25.61357547887847,26.708578946893173,5238203
2008-06-25,25.169225692749023,25.692922322663236,24.597918908552998,25.391399955365504,3933879
2008-06-26,26.597492218017578,27.74010581394689,25.312052460710884,25.312052460710884,18253250
2008-06-27,25.42314338684082,26.28010482411811,25.280317198113128,25.70879791675177,6821283
2008-06-30,24.915306091308594,25.6453089314565,24.201173299252858,25.40726466743792,4596315
2008-07-01,23.153779983520508,24.915308110507578,22.265080895337814,24.915308110507578,6202295
2008-07-02,24.169435501098633,24.423349837351555,22.423777398985198,23.169650358142878,5245963
2008-07-03,23.53464698791504,24.169431651206565,22.852254335858454,23.963127496618622,4726793
2008-07-04,23.852039337158203,24.312257787893195,23.010950518658202,23.169646684598163,4862814
2008-07-07,24.37574005126953,25.35965731172015,24.169435860749992,24.169435860749992,5528014
2008-07-08,25.089879989624023,25.708794834888128,22.5348681913807,22.5348681913807,8354280
2008-07-09,26.835533142089844,26.94661918579116,25.423135301482038,25.423135301482038,6860769
2008-07-10,28.009889602661133,28.343152098903577,26.089664888554932,26.835537991933005,7216175
2008-07-11,26.67683982849121,28.62880235340928,26.470533463711632,28.279671982363627,6040791
2008-07-14,26.692703247070312,27.644882501112892,26.026180567431677,26.026180567431677,5942149
2008-07-15,25.581830978393555,26.31183388244227,25.391396841981827,26.02618160159726,3693378
2008-07-16,24.883562088012695,26.026175236875456,24.455081619075585,25.581824722338027,6973872
2008-07-17,26.153146743774414,26.34358309854832,25.391405629589947,25.391405629589947,5038238
2008-07-18,27.613147735595703,27.835322005044457,25.851619327010674,26.629230346308884,5983177
2008-07-21,29.168373107910156,29.34293938113776,27.629018906433004,28.089237515883774,8754188
2008-07-22,30.35859489440918,30.62837717924271,28.91445884957056,29.168373234232615,12631056
2008-07-23,32.5009880065918,33.13577277725106,31.13620031918341,31.70750704326772,12798869
2008-07-24,31.358366012573242,33.10402365615581,29.406404235730815,29.406404235730815,10764301
2008-07-25,31.421855926513672,32.437513388894665,30.231634355712597,31.02511540291331,10710381
2008-07-28,31.167943954467773,32.04077311314018,30.818811430016765,31.42185616957202,5533881
2008-07-29,29.914249420166016,30.94577503957288,29.676205046456737,30.469686292154325,5145929
2008-07-30,31.167943954467773,31.42185616957202,30.184026587345926,30.184026587345926,7354746
2008-07-31,30.07294464111328,31.707517242837753,29.676204031829027,31.707517242837753,6006517
2008-08-01,30.945764541625977,31.072722789342045,28.565321612067418,29.596846881542795,4699412
2008-08-04,31.136194229125977,31.707500841466057,30.326843374348734,30.326843374348734,4301346
2008-08-05,32.53273391723633,32.770778248754,30.945769554663254,31.26316199668682,9161115
2008-08-06,31.707509994506836,33.69121258745407,31.485335734587757,33.69121258745407,8616591
2008-08-07,31.628156661987305,32.342289477387084,30.64423947756572,30.64423947756572,4809365
2008-08-08,31.088600158691406,31.86621126826601,30.977511934842713,31.26316429266019,4883824
2008-08-11,31.3742618560791,31.834480637319874,31.136217436217734,31.48535011299683,2714705
2008-08-12,30.834674835205078,31.739243902014522,30.59663057051361,31.58054557309889,5801276
2008-08-13,30.96162986755371,31.263152162134187,30.23162705004785,30.46967130668316,2754609
2008-08-14,30.215763092041016,31.104460043980442,30.15228289336975,30.787067660443547,2566362
2008-08-18,29.86663246154785,30.787069569909985,29.58098015962995,30.152284763465758,2963058
2008-08-19,29.311199188232422,29.993592074085754,28.708152260020988,29.819027953836233,2941144
2008-08-20,29.644451141357422,29.882495387014714,29.43814483698175,29.517492918867514,3319410
2008-08-21,29.327072143554688,29.8190309053424,28.9779395635878,29.517506335163976,4138486
2008-08-22,29.02554702758789,30.34272705228102,28.279676024346273,30.34272705228102,4139879
2008-08-25,29.342933654785156,29.739674129034167,29.13662731670277,29.739674129034167,2034227
2008-08-26,29.390541076660156,29.485759219111095,28.850974472711226,29.041408605158313,1489491
2008-08-27,28.803373336791992,29.755550754293665,28.644677100541713,29.54924650815049,4297168
2008-08-28,28.37489128112793,29.20011031609723,28.009888691420667,28.882717882850145,7382078
2008-08-29,29.54924201965332,29.660330229136527,28.75576095893082,28.88271706766437,2219080
2008-09-01,29.533241271972656,29.661159121948295,28.941616336123516,29.485270451661187,3417069
2008-09-02,31.08426856994629,31.212186469226207,29.48528181637744,29.74111978369892,5030404
2008-09-04,30.428682327270508,30.988326892793637,30.17284437785049,30.73248894337362,2813325
2008-09-05,29.75710678100586,30.09289394052942,29.421319621482297,30.060913384856168,3330688
2008-09-08,31.324111938476562,32.587309152543334,31.02030317424519,31.340100047110766,8377948
2008-09-09,31.43604278564453,31.69188074408134,30.716499747469385,31.324115169852004,3737279
2008-09-10,31.16420555114746,31.69186938924872,30.86039686442653,31.276133126837625,3847698
2008-09-11,30.332740783691406,31.020303193269534,30.092893128895124,31.020303193269534,2567354
2008-09-12,30.636547088623047,31.468019818197785,30.14086150632893,30.54060759386268,6093354
2008-09-15,28.701770782470703,29.9809580482618,27.8383198118139,29.51725309816472,6770268
2008-09-16,29.261423110961914,29.51726106694091,27.182743242870085,27.582489371349283,4654621
2008-09-17,28.50989532470703,29.677152891724877,28.142127667368037,29.677152891724877,4674190
2008-09-18,28.445938110351562,29.005582641730815,26.39923897738341,28.142131512783667,6603710
2008-09-19,30.172849655151367,30.3327481304103,28.781732052893886,29.117519284690022,9821730
2008-09-22,29.517250061035156,32.299483812866136,29.277402473378054,31.020294509934185,4162514
2008-09-23,29.16547966003418,29.821063655786215,28.621825432615875,29.16547966003418,6569683
2008-09-24,29.837053298950195,30.15685015167168,28.87766274078575,29.261418530299284,5730103
2008-09-25,28.909643173217773,30.044922429405354,28.22207864147204,29.91700238759254,10926783
2008-09-26,28.445938110351562,29.069543751754676,27.950254688996168,29.069543751754676,4967945
2008-09-29,27.390605926513672,29.261416055449676,26.862939862895036,29.261416055449676,7859964
2008-09-30,27.438579559326172,28.461929153332942,25.90355408393531,25.90355408393531,6616439
2008-10-01,28.35000991821289,28.621836048360837,27.230718326017747,27.79036520649635,3743739
2008-10-03,28.7497501373291,29.10152543855007,27.98223624884756,28.49391217450192,4681406
2008-10-06,28.158126831054688,28.78173041533168,27.58249191912141,28.429955091033715,5560277
2008-10-07,29.085542678833008,29.709148552185596,28.142141980220604,28.142141980220604,9928258
2008-10-08,28.86168098449707,29.101528694842315,26.894928458408923,28.110159460005733,9985473
2008-10-10,28.685787200927734,29.341371261360198,26.559138742860075,28.74974831414961,9025179
2008-10-13,29.261423110961914,29.485280509157956,28.637819584286675,28.82969859346131,6805621
2008-10-14,28.557872772216797,30.348736446666663,28.334015355101,29.421324048955874,5099383
2008-10-15,28.31801414489746,28.925627209513248,28.014207612589566,28.397963346492215,5495022
2008-10-16,27.23072052001953,27.91828537964048,26.70305633110584,27.91828537964048,6651066
2008-10-17,25.184009552001953,27.982232112637295,24.816241857061677,27.7903552954505,5586092
2008-10-20,25.471839904785156,26.479201883229194,24.672347303843452,25.279962981816638,7922965
2008-10-21,25.6796932220459,27.022839517863325,24.9441600554341,25.727661880597505,8047276
2008-10-22,24.2725887298584,25.615735186521547,24.032741070855643,25.423858360576173,5408099
2008-10-23,23.08934783935547,23.888840282804974,22.737570296732862,23.664982832391523,6641370
2008-10-24,20.0992374420166,22.705580929825818,19.8274092491113,22.385784076413092,9905588
2008-10-27,18.5482234954834,19.827411023618613,16.62944220328058,19.73147152525619,12878172
2008-10-29,20.994680404663086,22.32183719562585,19.187825905732737,21.106608062553534,13094201
2008-10-31,22.33782386779785,23.025388664043664,21.234524739824376,22.097976136987878,8097887
2008-11-03,23.0253849029541,23.632998187583755,22.225890428752525,23.601017627861488,4951148
2008-11-04,24.03273582458496,24.224614777405144,22.5936501847163,22.70557776656065,4515828
2008-11-05,23.153297424316406,25.199998551918956,22.70558053604655,25.199998551918956,6145587
2008-11-06,22.385786056518555,23.90482341335467,21.922081011805922,22.705582938218495,4896229
2008-11-07,24.128684997558594,24.848228106654783,22.065993016473417,22.225891485161462,8250147
2008-11-10,24.672334671020508,25.23197920512837,24.12868041449657,24.88020177332745,3775177
2008-11-11,24.384523391723633,25.407873174802774,23.824878741893908,24.784269570173443,8900004
2008-11-12,23.361167907714844,24.91218371309394,23.073351570253042,24.91218371309394,5705390
2008-11-14,23.281221389770508,24.304573305812635,22.99340501885975,23.153303484646116,4038880
2008-11-17,24.24061393737793,25.04010849288461,22.065994211679744,25.04010849288461,5361538
2008-11-18,22.929443359375,24.176650377765622,22.481726406771106,24.176650377765622,6392448
2008-11-19,22.36980438232422,23.744931802954383,22.08198580474375,23.025388612146255,5606729
2008-11-20,22.129953384399414,22.54568765380373,21.186550716297468,22.3857891905677,5080395
2008-11-21,23.537050247192383,24.27258333851226,21.42639044927638,21.986034862643102,8350092
2008-11-24,24.128684997558594,24.512440888657537,22.929446482398273,24.240612624383154,5420119
2008-11-25,23.537050247192383,24.672329348059918,23.34517346386605,24.384513088689964,5453771
2008-11-26,24.064722061157227,24.432487610770316,23.105331407806812,23.79289384187004,5246053
2008-11-27,24.064722061157227,24.064722061157227,24.064722061157227,24.064722061157227,0
2008-11-28,23.680965423583984,24.144672667652607,22.737564994077545,23.34518041065367,8464961
2008-12-01,23.48908805847168,25.072082258217,23.393148556022552,24.144672128318955,5733003
2008-12-02,23.281221389770508,23.53705936878104,22.545688013400884,23.31320195043248,5879324
2008-12-03,23.984766006469727,24.288572526386606,22.785528031460363,23.50507081646598,6430656
2008-12-04,25.136043548583984,25.26396362003722,21.266499882643856,21.266499882643856,4648185
2008-12-05,24.83224105834961,26.03147972961015,24.00076804543748,24.00076804543748,5338962
2008-12-08,24.89619255065918,25.711675036195164,23.824874293690385,25.50380792971565,11709287
2008-12-10,24.496444702148438,26.063450618756303,24.144669457101884,26.063450618756303,11172070
2008-12-11,24.224624633789062,24.928177465785982,23.84086657200729,24.928177465785982,9867592
2008-12-12,23.473100662231445,23.744928924421888,22.9614246988477,23.632999129693644,9847702
2008-12-15,23.856847763061523,24.384513812585634,23.664970974038997,24.272584059085105,5741641
2008-12-16,24.76827621459961,25.072082838755165,22.705584454847518,23.984774235852697,9183505
2008-12-17,24.73629379272461,25.42385838374937,24.08070975710059,25.42385838374937,8720755
2008-12-18,25.471839904785156,25.74366825661033,24.1766614575071,24.1766614575071,12640018
2008-12-19,26.70305061340332,27.022847548817907,25.439853152268057,26.22335521028144,10050607
2008-12-22,26.719036102294922,26.94289348318754,25.7916238546521,25.7916238546521,6524631
2008-12-23,26.175376892089844,26.974869002262814,25.98350008690502,26.5431445640261,5151765
2008-12-24,25.7276611328125,26.52715321050925,21.586290435334465,21.586290435334465,13318746
2008-12-26,25.775638580322266,27.13477557591779,25.104066307285084,27.13477557591779,5480531
2008-12-29,26.31928825378418,26.527155343192643,25.26395819262769,26.0634503346006,3418418
2008-12-30,26.271312713623047,26.70303926038533,25.29593204154736,26.255322439898357,4868199
2008-12-31,26.591127395629883,26.990873663772515,25.99950422003617,26.990873663772515,4396180
2009-01-02,26.97488021850586,27.422597287621628,26.463206356496187,27.422597287621628,3976548
2009-01-05,26.36726188659668,27.422592146745753,26.031474689899934,27.422592146745753,4505326
2009-01-06,26.175376892089844,27.37461722611045,25.74365245385313,27.37461722611045,3969700
2009-01-07,24.800264358520508,27.0868144160486,23.23325978466516,27.0868144160486,12109220
2009-01-09,24.672334671020508,26.862944143461547,23.441115828478658,26.862944143461547,5272587
2009-01-12,24.016752243041992,25.26396144640617,23.05736154911332,25.26396144640617,6595708
2009-01-13,23.664976119995117,24.288579615252775,23.313198677151597,23.984773006666884,4104761
2009-01-14,23.712947845458984,24.11269400538276,23.057363709431645,24.11269400538276,2777281
2009-01-15,23.361167907714844,23.712945359067266,22.865484456393013,23.505078245207237,3693599
2009-01-16,24.096702575683594,24.448480047139416,23.185282675794326,24.176651803854316,2131503
2009-01-19,25.024112701416016,25.23197980869529,24.00076093670181,24.752284482271037,2587926
2009-01-20,27.822336196899414,28.461929982890563,23.984773480952523,25.056091771230808,19101726
2009-01-21,25.967517852783203,28.42995604971293,25.615740347861294,28.42995604971293,11311625
2009-01-22,27.19873046875,27.56649599816518,25.647714796844983,26.798984385141623,10535551
2009-01-23,27.58249282836914,27.918280052129482,26.35127373083517,27.646451783189725,7005930
2009-01-27,28.47791290283203,28.86166864151507,26.543141766385606,27.50253219747366,8487928
2009-01-28,29.117507934570312,29.26141607245502,28.14212718194571,29.06953927819575,6636133
