Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
136,2008-04-24,32.4216423034668,34.02447439818565,32.13598999656662,33.960996346925064,8801780
137,2008-04-25,32.69143295288086,33.1516516029474,32.24708220431747,33.00882542223095,4095990
138,2008-04-28,32.81838607788086,33.45317095851997,32.691429962735135,32.72316791529395,4708244
139,2008-04-29,33.27859878540039,33.59599116944478,32.850120358413385,33.00881655043558,6497143
140,2008-04-30,33.50075912475586,33.92923952642735,33.326195107919446,33.61184727406446,6331377
141,2008-05-02,33.802303314208984,34.75448062982555,33.73882310453703,34.00860753827715,5658418
142,2008-05-05,33.64359664916992,34.43707749915463,33.42142028921055,34.24664123417647,7642293
143,2008-05-06,33.357940673828125,34.0244654172696,33.16750657031231,33.37381072056805,5061166
144,2008-05-07,32.881866455078125,33.548391487750756,32.37403980621577,33.32621719434501,4303106
145,2008-05-08,32.485130310058594,32.818392871876505,32.29469609791671,32.62795650727893,3642073
146,2008-05-09,32.2946891784668,33.13577827824059,31.80273046904306,32.05664484995098,8621761
147,2008-05-12,32.2946891784668,32.53273350698261,31.580554040464115,32.2946891784668,4890395
148,2008-05-13,32.38990020751953,32.62794449943279,32.120117968157444,32.437510357375125,5056766
149,2008-05-14,32.4375114440918,32.61207769450079,31.739248594910787,31.739248594910787,2982486
150,2008-05-15,32.453372955322266,32.818373258128574,31.739240243562996,31.739240243562996,2646760
151,2008-05-16,32.7072868347168,32.802504965198565,32.310546418088194,32.69141894001527,4422288
152,2008-05-20,32.64381408691406,32.77077233227543,32.31055165246591,32.37403185137403,3464912
153,2008-05-21,32.85012435913086,33.326212993178835,31.897947091034908,31.897947091034908,3419088
154,2008-05-22,32.40577697753906,32.56447320505714,32.0566465684725,32.0566465684725,3558000
155,2008-05-23,31.866212844848633,32.65969404743849,31.739256713416466,32.21534543497038,4417028
156,2008-05-26,31.628158569335938,31.8185948592421,30.15228270370028,30.15228270370028,2605807
157,2008-05-27,30.675975799560547,32.02489317375174,30.53314968454884,31.67576075709695,3316550
158,2008-05-28,31.8027286529541,31.99316281341891,30.24750450398841,30.787071187321363,4505700
159,2008-05-29,32.32642364501953,32.69142620085849,31.39011648431088,32.135989494214634,11026212
160,2008-05-30,31.294897079467773,32.532728696177756,31.167940984015168,32.405770448270246,4023430
161,2008-06-02,29.961851119995117,31.73924946909661,29.51750045649223,31.104462499456055,4431595
162,2008-06-03,28.850982666015625,29.834898010881727,28.581198211198483,29.517505547546456,6240766
163,2008-06-04,27.9622802734375,29.025543617600626,27.787714007244997,28.724021240970938,5762089
164,2008-06-05,27.914663314819336,28.120969634571427,26.978356309273405,27.93053336287021,9721099
165,2008-06-06,27.613136291503906,28.77161946682262,27.21639592032372,27.77183243997598,6317089
166,2008-06-09,27.232275009155273,27.898799915064174,26.02618344974892,27.295753059133503,6500809
167,2008-06-10,27.041833877563477,27.264010241492926,26.4229192340069,26.97835583892132,6717902
168,2008-06-11,27.16879653930664,27.613145034742228,26.978360239859988,27.29575263730111,2586175
169,2008-06-12,27.359222412109375,27.51791856283581,26.026175176498185,26.81965593013036,3244212
170,2008-06-13,27.184675216674805,27.581415839381087,26.8990206768529,27.31163135495856,4248430
171,2008-06-16,28.1368465423584,28.56532502946682,27.327495418991163,27.422713578055866,4354615
172,2008-06-17,28.977933883666992,29.200108139890855,27.644886193868782,28.533585371219267,4736084
173,2008-06-18,28.946189880371094,29.580976766455176,28.88271183749911,28.88271183749911,5055019
174,2008-06-19,28.327281951904297,28.88271872630701,27.867063340747382,28.37489210975483,4221271
175,2008-06-20,27.676616668701172,28.676403780377516,27.311616357227642,28.56531560603977,3837789
176,2008-06-23,26.708574295043945,27.549665391049853,26.438792064308142,27.454447246838168,4516050
177,2008-06-24,25.88335418701172,27.105315650099712,25.613569816473934,26.70857304241573,5238203
178,2008-06-25,25.16922378540039,25.69292037562836,24.597917044498555,25.391398031180287,3933879
179,2008-06-26,26.597496032714844,27.740109792521448,25.312056091046276,25.312056091046276,18253250
180,2008-06-27,25.423128128051758,26.28008905098691,25.280302025047323,25.7087824865149,6821283
181,2008-06-30,24.91530990600586,25.645312857922004,24.201177004611694,25.40726855745728,4596315
182,2008-07-01,23.153783798217773,24.915312215425125,22.26508456361761,24.915312215425125,6202295
183,2008-07-02,24.1694393157959,24.423353692124493,22.423780938162697,23.169654015042596,5245963
184,2008-07-03,23.534652709960938,24.16943752758947,22.852259891992276,23.96313332284221,4726793
185,2008-07-04,23.852046966552734,24.31226556449477,23.010957879019198,23.169654095720258,4862814
186,2008-07-07,24.375747680664062,25.35966524907222,24.169443425573107,24.169443425573107,5528014
187,2008-07-08,25.089876174926758,25.708790926090263,22.534864765150676,22.534864765150676,8354280
188,2008-07-09,26.83553695678711,26.94662301627941,25.423138915405566,25.423138915405566,6860769
189,2008-07-10,28.009891510009766,28.3431540289459,26.089666665144822,26.835539819313528,7216175
190,2008-07-11,26.676843643188477,28.628806447230538,26.470537248907785,28.27967602626043,6040791
191,2008-07-14,26.692703247070312,27.644882501112892,26.026180567431677,26.026180567431677,5942149
192,2008-07-15,25.581836700439453,26.31183976777242,25.391402521432145,26.0261874230338,3693378
193,2008-07-16,24.883567810058594,26.0261812216685,24.45508724259118,25.581830604951403,6973872
194,2008-07-17,26.153148651123047,26.343585019785472,25.39140748138481,25.39140748138481,5038238
195,2008-07-18,27.613136291503906,27.83531046887396,25.851608612973017,26.62921930999533,5983177
196,2008-07-21,29.16837501525879,29.34294129990145,27.629020713121744,28.089239352666663,8754188
197,2008-07-22,30.358596801757812,30.62837910354104,28.914460666188024,29.16837506680283,12631056
198,2008-07-23,32.50099182128906,33.13577666645411,31.136203973693178,31.707510764832747,12798869
199,2008-07-24,31.358375549316406,33.10403372379043,29.406413178841067,29.406413178841067,10764301
200,2008-07-25,31.421852111816406,32.43750945089387,30.231630685511412,31.025111636381407,10710381
201,2008-07-28,31.167943954467773,32.04077311314018,30.818811430016765,31.42185616957202,5533881
202,2008-07-29,29.91423797607422,30.945763200857314,29.676193693431966,30.469674635572808,5145929
203,2008-07-30,31.167943954467773,31.42185616957202,30.184026587345926,30.184026587345926,7354746
204,2008-07-31,30.07293701171875,31.707509198758217,29.676196503086118,31.707509198758217,6006517
205,2008-08-01,30.945762634277344,31.07272087416831,28.565319851437877,29.596845057334978,4699412
206,2008-08-04,31.136201858520508,31.70750861084955,30.32685080542561,30.32685080542561,4301346
207,2008-08-05,32.53273391723633,32.770778248754,30.945769554663254,31.26316199668682,9161115
208,2008-08-06,31.707509994506836,33.69121258745407,31.485335734587757,33.69121258745407,8616591
209,2008-08-07,31.628158569335938,32.34229142780178,30.644241325578832,30.644241325578832,4809365
210,2008-08-08,31.088592529296875,31.866203448039407,30.977504332710133,31.2631566204262,4883824
211,2008-08-11,31.374244689941406,31.834463219377724,31.136200400323848,31.485332886078222,2714705
212,2008-08-12,30.834678649902344,31.739247828620123,30.596634355761342,31.580549480071205,5801276
213,2008-08-13,30.961637496948242,31.263159865828182,30.231634499559103,30.469678814851967,2754609
214,2008-08-14,30.215763092041016,31.104460043980442,30.15228289336975,30.787067660443547,2566362
215,2008-08-18,29.86662483215332,30.787061705390922,29.58097260320494,30.152277061101696,2963058
216,2008-08-19,29.31119728088379,29.99359012233221,28.70815039191404,29.81902601344199,2941144
217,2008-08-20,29.644460678100586,29.8825050003377,29.43815430735532,29.51750241476769,3319410
218,2008-08-21,29.327064514160156,29.819023147965527,28.977932025019594,29.517498656228273,4138486
219,2008-08-22,29.025535583496094,30.342715088856057,28.2796648743339,30.342715088856057,4139879
220,2008-08-25,29.342939376831055,29.739679928446805,29.13663299851771,29.739679928446805,2034227
221,2008-08-26,29.39053726196289,29.485755392055147,28.85097072804613,29.041404835776127,1489491
222,2008-08-27,28.80336570739746,29.755542872687805,28.644669513182407,29.549238681190186,4297168
223,2008-08-28,28.374889373779297,29.200108353277706,28.00988680860736,28.882715941365614,7382078
224,2008-08-29,29.54924201965332,29.660330229136527,28.75576095893082,28.88271706766437,2219080
225,2008-09-01,29.533246994018555,29.66116486877819,28.941621943542476,29.48527616441277,3417069
226,2008-09-02,31.084264755249023,31.21218263883071,29.485278197909675,29.741116133834424,5030404
227,2008-09-04,30.428686141967773,30.988330777650848,30.172848160474587,30.73249279615766,2813325
228,2008-09-05,29.757095336914062,30.092882367299428,29.421308306528694,30.060901823925366,3330688
229,2008-09-08,31.32411003112793,32.58730716827767,31.020301285395696,31.3400981387886,8377948
230,2008-09-09,31.43604278564453,31.69188074408134,30.716499747469385,31.324115169852004,3737279
231,2008-09-10,31.164213180541992,31.691877147822083,30.860404419444826,31.276140783633455,3847698
232,2008-09-11,30.332746505737305,31.02030904501897,30.092898805695548,31.02030904501897,2567354
233,2008-09-12,30.636545181274414,31.468017859083904,30.14085962984034,30.54060569248698,6093354
234,2008-09-15,28.701780319213867,29.98096801004078,27.83832906165804,29.51726290586836,6770268
235,2008-09-16,29.261415481567383,29.517253370841193,27.182736155454283,27.5824821797068,4654621
236,2008-09-17,28.509902954101562,29.677160833483534,28.142135198346054,29.677160833483534,4674190
237,2008-09-18,28.445940017700195,29.00558458660457,26.39924074749738,28.142133399761555,6603710
238,2008-09-19,30.172849655151367,30.3327481304103,28.781732052893886,29.117519284690022,9821730
239,2008-09-22,29.517257690429688,32.29949216139131,29.2774100407786,31.020302527824224,4162514
240,2008-09-23,29.165477752685547,29.821061705564045,28.621823560820854,29.165477752685547,6569683
241,2008-09-24,29.837053298950195,30.15685015167168,28.87766274078575,29.261418530299284,5730103
242,2008-09-25,28.90964126586914,30.044920447155306,28.222076779486315,29.91700041378217,10926783
243,2008-09-26,28.445940017700195,29.069545700917132,27.950256563108386,29.069545700917132,4967945
244,2008-09-29,27.390613555908203,29.261424205940695,26.86294734531317,29.261424205940695,7859964
245,2008-09-30,27.438583374023438,28.461933110303207,25.903557685222932,25.903557685222932,6616439
246,2008-10-01,28.350006103515625,28.62183219708741,27.23071466192919,27.790361467103292,3743739
247,2008-10-03,28.749752044677734,29.10152736923658,27.982238105276917,28.493914064877462,4681406
248,2008-10-06,28.158119201660156,28.781722616972864,27.58248444569414,28.429947387987802,5560277
249,2008-10-07,29.085540771484375,29.709146603942635,28.142140134737552,28.142140134737552,9928258
250,2008-10-08,28.86167335510254,29.10152100204563,26.894921348912423,28.11015202927095,9985473
251,2008-10-10,28.685792922973633,29.341377114177547,26.559144040696584,28.74975404895403,9025179
252,2008-10-13,29.261415481567383,29.4852728213966,28.637812117485648,28.829691076631253,6805621
253,2008-10-14,28.557880401611328,30.34874455450038,28.334022924690775,29.421331909026215,5099383
254,2008-10-15,28.318023681640625,28.9256369508841,28.01421704701889,28.397972910160117,5495022
255,2008-10-16,27.230709075927734,27.91827364658992,26.703045108772315,27.91827364658992,6651066
256,2008-10-17,25.184011459350586,27.982234231913505,24.816243736556878,27.79035740019463,5586092
257,2008-10-20,25.47182846069336,26.47918998654571,24.672336218950942,25.27995162393208,7922965
258,2008-10-21,25.679691314697266,27.022837510753057,24.94415820271689,25.72765996968602,8047276
259,2008-10-22,24.2725887298584,25.615735186521547,24.032741070855643,25.423858360576173,5408099
260,2008-10-23,23.089338302612305,23.88883041584226,22.737560905286664,23.664973057890105,6641370
261,2008-10-24,20.0992374420166,22.705580929825818,19.8274092491113,22.385784076413092,9905588
262,2008-10-27,18.5482234954834,19.827411023618613,16.62944220328058,19.73147152525619,12878172
263,2008-10-29,20.994672775268555,22.321829083947115,19.18781893294291,21.106600392484882,13094201
264,2008-10-31,22.337818145751953,23.02538276587151,21.234519300399036,22.097970476381256,8097887
265,2008-11-03,23.02538299560547,23.632996229902396,22.225888587631438,23.601015672829295,4951148
266,2008-11-04,24.03274154663086,24.22462054513624,22.593655564124806,22.705583172618418,4515828
267,2008-11-05,23.153305053710938,25.200006855735367,22.70558801791096,25.200006855735367,6145587
268,2008-11-06,22.385793685913086,23.904831560458756,21.922088483163176,22.705590676604356,4896229
269,2008-11-07,24.12868309020996,24.84822614242698,22.065991272178543,22.225889728226772,8250147
270,2008-11-10,24.672334671020508,25.23197920512837,24.12868041449657,24.88020177332745,3775177
271,2008-11-11,24.3845157623291,25.40786522522404,23.824871287600185,24.784261815706902,8900004
272,2008-11-12,23.361164093017578,24.912179645127836,23.073347802553943,24.912179645127836,5705390
273,2008-11-14,23.28122329711914,24.304575297000895,22.9934069026286,23.153305381514883,4038880
274,2008-11-17,24.240612030029297,25.04010652262854,22.065992475438907,25.04010652262854,5361538
275,2008-11-18,22.9294376373291,24.17664434447903,22.481720796453036,24.17664434447903,6392448
276,2008-11-19,22.369802474975586,23.744929778356298,22.081983921935805,23.025386648899605,5606729
277,2008-11-20,22.12994956970215,22.545683767443393,21.186547064221223,22.385785331770197,5080395
278,2008-11-21,23.537057876586914,24.272591206325455,21.426397394513117,21.98604198928524,8350092
279,2008-11-24,24.12868309020996,24.512438950973383,22.92944466984826,24.240610708186754,5420119
280,2008-11-25,23.537057876586914,24.6723373454484,23.345181031064865,24.384520992784523,5453771
281,2008-11-26,24.064716339111328,24.4324818012781,23.105325913882282,23.792888184458736,5246053
282,2008-11-27,24.064716339111328,24.064716339111328,24.064716339111328,24.064716339111328,0
283,2008-11-28,23.680965423583984,24.144672667652607,22.737564994077545,23.34518041065367,8464961
284,2008-12-01,23.489086151123047,25.072080222326907,23.393146656464353,24.14467016773593,5733003
285,2008-12-02,23.28122329711914,23.53706129708958,22.54568986048985,23.313203860401167,5879324
286,2008-12-03,23.984769821166992,24.28857638940329,22.785531655422815,23.505074554869324,6430656
287,2008-12-04,25.136030197143555,25.263950200649848,21.266488586577875,21.266488586577875,4648185
288,2008-12-05,24.832237243652344,26.03147573068737,24.00076435847004,24.00076435847004,5338962
289,2008-12-08,24.89620018005371,25.711682915492872,23.824881594781317,25.50381574531285,11709287
290,2008-12-10,24.496442794799805,26.06344858939704,24.144667577143267,26.06344858939704,11172070
291,2008-12-11,24.22462272644043,24.92817550304246,23.840864694874213,24.92817550304246,9867592
292,2008-12-12,23.47309112548828,23.744919277239276,22.96141536999025,23.632989527986304,9847702
293,2008-12-15,23.856855392456055,24.38452161072721,23.664978542071538,24.27259182143166,5741641
294,2008-12-16,24.76827621459961,25.072082838755165,22.705584454847518,23.984774235852697,9183505
295,2008-12-17,24.736295700073242,25.423860344114242,24.08071161389891,25.423860344114242,8720755
296,2008-12-18,25.47182846069336,25.743656690390385,24.17665059531834,24.17665059531834,12640018
297,2008-12-19,26.703046798706055,27.022843688435653,25.43984951802642,26.22335146411165,10050607
298,2008-12-22,26.71904182434082,26.942899253173874,25.791629378086963,25.791629378086963,6524631
299,2008-12-23,26.175386428833008,26.974878830293125,25.98350955373974,26.543154234761825,5151765
300,2008-12-24,25.727664947509766,26.527157143748976,21.58629363598153,21.58629363598153,13318746
301,2008-12-26,25.775636672973633,27.134773567995584,25.104064449631537,27.134773567995584,5480531
302,2008-12-29,26.31929588317871,26.52716303284336,25.263965516104776,26.06345788983323,3418418
303,2008-12-30,26.27131462097168,26.703041199078157,25.295933878081453,26.25532434608607,4868199
304,2008-12-31,26.591115951538086,26.99086204764089,25.99949303056276,26.99086204764089,4396180
305,2009-01-02,26.974872589111328,27.422589531597797,26.463198871820065,27.422589531597797,3976548
306,2009-01-05,26.367258071899414,27.422588179368034,26.03147092378285,27.422588179368034,4505326
